date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2020-01-15,Potatoes - Retail,KG,cereals and tubers,1141.0,MNT,Mongolia,Dornod,2081,Dornod,2578,83,15,5,1,2578_83_15_5,
2020-02-15,Potatoes - Retail,KG,cereals and tubers,1141.0,MNT,Mongolia,Dornod,2081,Dornod,2578,83,15,5,1,2578_83_15_5,
2010-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,900.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,967.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2011-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,533.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2012-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1367.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1133.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2013-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1467.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1467.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2014-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1567.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1733.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1233.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1067.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2015-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1631.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,981.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,950.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,630.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,598.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,694.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2016-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1720.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2133.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1733.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1033.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,799.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,616.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,616.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,798.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1003.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1150.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2017-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1436.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1477.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1538.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1613.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1458.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1458.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1178.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,789.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,831.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,831.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,992.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1379.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2018-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1758.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1969.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,2274.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1953.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1816.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1525.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1489.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2019-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1357.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2020-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1359.0,MNT,Mongolia,Dornod,2081,Dornod,2578,102,15,15,3,2578_102_15_15,
2010-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4400.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2010-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",2800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4167.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3700.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4133.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4433.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",3633.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4433.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4533.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2011-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",4933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7800.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",5950.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2012-12-15,Meat (beef) - Retail,KG,"meat, fish and eggs",6933.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-01-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-02-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7333.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-03-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7600.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8767.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-05-15,Meat (beef) - Retail,KG,"meat, fish and eggs",9500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-06-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-07-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8667.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-08-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7500.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-09-15,Meat (beef) - Retail,KG,"meat, fish and eggs",8000.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-10-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7100.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
2013-11-15,Meat (beef) - Retail,KG,"meat, fish and eggs",7200.0,MNT,Mongolia,Dornod,2081,Dornod,2578,141,15,5,2,2578_141_15_5,
