station_id,station_name,river_name,longitude,latitude,forecast_issue_date,valid_time,total_members,threshold_bankfull,threshold_moderate,threshold_severe,bankfull_exceeding,moderate_exceeding,severe_exceeding,bankfull_percentage,moderate_percentage,severe_percentage
47,franca,Save,34.525,-21.125,2025-09-23,2025-09-26,50,3305.0,6335.0,8702.0,0,0,0,0.0,0.0,0.0
47,franca,Save,34.525,-21.125,2025-09-23,2025-09-27,50,3305.0,6335.0,8702.0,0,0,0,0.0,0.0,0.0
47,franca,Save,34.525,-21.125,2025-09-23,2025-09-28,50,3305.0,6335.0,8702.0,0,0,0,0.0,0.0,0.0
47,franca,Save,34.525,-21.125,2025-09-23,2025-09-29,50,3305.0,6335.0,8702.0,0,0,0,0.0,0.0,0.0
47,franca,Save,34.525,-21.125,2025-09-23,2025-09-30,50,3305.0,6335.0,8702.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-24,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-25,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-26,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-27,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-28,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-29,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
84,espungabera,Buzi,32.825,-20.475,2025-09-23,2025-09-30,50,265.0,299.0,467.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-24,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-25,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-26,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-27,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-28,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-29,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
86,massangena,Save,32.975,-21.525,2025-09-23,2025-09-30,50,3392.0,5450.0,6550.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-24,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-25,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-26,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-27,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-28,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-29,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
90,gurue,Licungo,36.925,-15.475,2025-09-23,2025-09-30,50,25.0,69.0,107.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-24,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-25,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-26,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-27,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-28,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-29,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
91,mocuba,Licungo,37.025,-16.825,2025-09-23,2025-09-30,50,948.0,2660.0,4670.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-24,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-25,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-26,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-27,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-28,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-29,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
147,nairoto,Messalo,39.025,-12.575,2025-09-23,2025-09-30,50,143.0,436.0,476.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-24,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-25,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-26,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-27,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-28,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-29,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
246,dombe,Lucite,33.425,-19.975,2025-09-23,2025-09-30,50,374.0,1188.0,1488.0,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-24,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-25,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-26,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-27,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-28,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-29,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
285,Zambeze_em_Marromeu_Sena_Sugar,Zambeze,35.925,-18.275,2025-09-23,2025-09-30,50,10926.97815,13640.15257,14232.02572,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-24,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-25,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-26,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-27,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-28,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-29,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
288,Chire_em_Vila_Bocage,Zambeze,35.325,-17.475,2025-09-23,2025-09-30,50,2123.49138,2681.555734,3199.36728,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-24,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-25,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-26,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-27,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-28,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-29,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
291,Zambeze_em_Caia_SS,Zambeze,35.425,-17.825,2025-09-23,2025-09-30,50,10353.37928,13671.8731,14928.99028,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-24,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-25,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-26,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-27,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-28,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-29,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
302,Revubue_em_Chingodzi,Zambeze,33.675,-16.125,2025-09-23,2025-09-30,50,885.475767,1038.767701,1615.997398,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-24,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-25,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-26,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-27,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-28,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-29,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
310,Zambeze_em_Zumbo,Zambeze,30.475,-15.625,2025-09-23,2025-09-30,50,9729.03388,12049.73656,12461.23819,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-24,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-25,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-26,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-27,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-28,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-29,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
320,Zambeze_em_Tete,Zambeze,33.625,-16.125,2025-09-23,2025-09-30,50,346.158963,534.149874,652.971089,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-24,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-25,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-26,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-27,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-28,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-29,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
348,LuenhaLuenha_I,Zambeze,33.425,-16.525,2025-09-23,2025-09-30,50,421.015142,1679.793081,2253.061178,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-24,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-25,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-26,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-27,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-28,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-29,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
372,Limpopo_em_Macaretane,Limpopo,32.875,-24.425,2025-09-23,2025-09-30,50,1333.682824,4436.61299,5299.260088,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-24,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-25,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-26,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-27,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-28,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-29,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
456,goonda,Buzi,33.875,-19.875,2025-09-23,2025-09-30,50,1937.0,2620.0,3687.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-24,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-25,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-26,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-27,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-28,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-29,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
525,messalo,Messalo,40.125,-11.825,2025-09-23,2025-09-30,50,18.0,697.0,1023.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-24,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-25,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-26,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-27,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-28,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-29,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
654,revue,Revue,33.825,-19.775,2025-09-23,2025-09-30,50,819.0,102.0,244.0,0,0,0,0.0,0.0,0.0
